seq_num,tm
19521,1681190663.8378596
19577,1681190663.8398545
22181,1681190663.8996968
22217,1681190663.9026897
22513,1681190663.9046838
22933,1681190663.9076765
23189,1681190663.9116669
24349,1681190663.9196463
25441,1681190663.9226372
26489,1681190663.928622
26657,1681190663.9316146
27297,1681190663.9356043
27337,1681190663.938596
27389,1681190663.9405901
27485,1681190663.945579
28297,1681190663.9495683
28325,1681190663.9525611
28665,1681190663.954555
29729,1681190663.958545
29741,1681190663.9615383
29969,1681190663.96453
30309,1681190663.9934547
30437,1681190663.99649
31141,1681190664.0124044
32021,1681190664.015398
32253,1681190664.0173914
32433,1681190664.0203836
32501,1681190664.0233755
33013,1681190664.0582852
33029,1681190664.0622752
33221,1681190664.0652668
33477,1681190664.068259
35157,1681190664.0742438
35405,1681190664.0772355
35489,1681190664.0802279
35629,1681190664.0822222
36117,1681190664.0921996
36917,1681190664.0961874
37289,1681190664.1071577
37561,1681190664.111148
37777,1681190664.1141403
37885,1681190664.1171317
38025,1681190664.1221173
39733,1681190664.131094
39765,1681190664.1340864
40469,1681190664.1370783
41545,1681190664.1679983
41577,1681190664.1709907
42529,1681190664.1729858
43561,1681190664.1879466
43681,1681190664.1909387
43757,1681190664.1929672
44161,1681190664.203904
44521,1681190664.206896
44601,1681190664.20989
45545,1681190664.233859
46501,1681190664.2388132
46601,1681190664.2418075
46717,1681190664.2447982
46985,1681190664.2487886
47029,1681190664.2517788
47065,1681190664.2537756
48041,1681190664.2946692
48165,1681190664.2986567
48857,1681190664.3016493
49029,1681190664.3046415
49053,1681190664.3076336
49057,1681190664.3116243
49085,1681190664.3156133
49129,1681190664.318605
49257,1681190664.3206
49813,1681190664.3235917
49885,1681190664.3255892
50057,1681190664.3425431
51049,1681190664.3485608
51053,1681190664.3515193
51453,1681190664.3545115
51633,1681190664.3575034
51649,1681190664.3614938
51857,1681190664.3644853
52281,1681190664.3674772
52361,1681190664.37047
53529,1681190664.3774512
53965,1681190664.3804433
54089,1681190664.4073737
54529,1681190664.4103665
55069,1681190664.4143562
55637,1681190664.426327
55737,1681190664.4313118
56181,1681190664.4522574
56421,1681190664.4552512
56641,1681190664.4602368
56981,1681190664.4652255
57057,1681190664.4692137
58093,1681190664.4751985
58097,1681190664.4801855
58181,1681190664.483176
58841,1681190664.4871676
59505,1681190664.4931514
60701,1681190664.519083
62053,1681190664.5280619
62061,1681190664.5310533
62513,1681190664.533048
62673,1681190664.5360403
62873,1681190664.5380347
62909,1681190664.54003
63721,1681190664.546015
64049,1681190664.549006
64345,1681190664.5519986
64949,1681190664.5559883
63721,1681190664.5579834
65061,1681190664.5639696
65105,1681190664.56696
65509,1681190664.5689547
9,1681190664.5719464
373,1681190664.573942
817,1681190664.5789287
1405,1681190664.5928922
1709,1681190664.5968833
1805,1681190664.598877
2209,1681190664.6098468
2217,1681190664.6138384
2553,1681190664.6158311
2961,1681190664.6188238
3433,1681190664.6268048
3717,1681190664.6307917
3933,1681190664.6327865
4329,1681190664.6397693
4341,1681190664.6417642
4965,1681190664.6457639
6569,1681190664.6716874
6789,1681190664.6746788
7057,1681190664.6776717
7341,1681190664.6816626
7853,1681190664.6846528
8249,1681190664.687645
8501,1681190664.6916347
9329,1681190664.6976187
11705,1681190664.707593
12617,1681190664.7115827
12753,1681190664.7135777
13305,1681190664.717567
13669,1681190664.7205591
14285,1681190664.7295358
14393,1681190664.7325284
16069,1681190664.73552
16757,1681190664.7385128
16877,1681190664.7415047
17225,1681190664.7454944
17817,1681190664.7494838
18057,1681190664.7544706
18205,1681190664.7564654
18293,1681190664.759458
18657,1681190664.7624502
19341,1681190664.7664397
19577,1681190664.770452
19689,1681190664.7744195
19801,1681190664.7814019
20061,1681190664.8073328
20137,1681190664.8103266
20393,1681190664.8143158
20765,1681190664.8183045
21461,1681190664.8372533
21573,1681190664.839248
22221,1681190664.8452332
22725,1681190664.8482265
23177,1681190664.8681738
23189,1681190664.8711655
23929,1681190664.875156
24001,1681190664.8791645
23189,1681190664.8831358
24581,1681190664.8891182
24589,1681190664.8921106
25209,1681190664.8961205
25425,1681190664.8991284
25493,1681190664.9030833
26973,1681190664.9100642
27037,1681190664.9140546
27073,1681190664.9170458
28049,1681190664.9250252
29549,1681190664.9290144
30593,1681190664.9349992
31001,1681190664.937029
31069,1681190664.9409845
31157,1681190664.9449735
32101,1681190664.9489727
33005,1681190664.9689114
33173,1681190664.9719036
33321,1681190664.9738975
33409,1681190664.97689
33597,1681190664.9799094
33809,1681190664.9828749
34357,1681190664.9859009
35649,1681190664.9968388
35781,1681190664.9988723
36621,1681190665.0118003
36789,1681190665.0147913
36865,1681190665.0177844
37049,1681190665.0197797
37529,1681190665.0287557
37741,1681190665.0317476
37817,1681190665.0347393
38293,1681190665.0566828
39269,1681190665.0636966
39353,1681190665.0666556
39737,1681190665.069651
40933,1681190665.0876021
41449,1681190665.0925891
41785,1681190665.0955813
41901,1681190665.0985723
42409,1681190665.1055555
42557,1681190665.1085463
43757,1681190665.1364753
44349,1681190665.1424596
44529,1681190665.146452
44761,1681190665.149442
45181,1681190665.1654005
45309,1681190665.1673954
47165,1681190665.1803608
47345,1681190665.1833515
47825,1681190665.1873407
47989,1681190665.1893356
48005,1681190665.1933274
48785,1681190665.1963177
49197,1681190665.200309
49201,1681190665.2033021
49433,1681190665.214272
50405,1681190665.2302306
50753,1681190665.2332222
50773,1681190665.236214
52033,1681190665.252174
53101,1681190665.2561617
53129,1681190665.2591581
53417,1681190665.2621467
53561,1681190665.2651398
53733,1681190665.2681308
54641,1681190665.278105
54661,1681190665.2810972
54897,1681190665.284089
55525,1681190665.2900743
56013,1681190665.2960596
56117,1681190665.3229892
56289,1681190665.3269796
56333,1681190665.331966
58357,1681190665.3568993
58385,1681190665.361887
58401,1681190665.363881
58981,1681190665.3678718
59213,1681190665.3708634
59417,1681190665.374853
59825,1681190665.3788428
60597,1681190665.407767
60885,1681190665.4107602
60941,1681190665.4137516
58401,1681190665.4167435
61313,1681190665.4317045
61453,1681190665.4346972
61481,1681190665.437689
61677,1681190665.439684
61797,1681190665.4436746
62393,1681190665.4496593
62653,1681190665.4546454
62781,1681190665.457637
63237,1681190665.4676116
63453,1681190665.4706032
63565,1681190665.4735963
64829,1681190665.4805768
65461,1681190665.5095036
205,1681190665.512495
297,1681190665.51449
385,1681190665.5164835
541,1681190665.5184789
785,1681190665.5204742
1557,1681190665.527458
1641,1681190665.5304477
2133,1681190665.5354345
2425,1681190665.537429
2489,1681190665.5414188
3473,1681190665.5683494
3609,1681190665.5703444
3621,1681190665.5723383
4321,1681190665.5853043
4665,1681190665.5872998
4917,1681190665.5902913
5381,1681190665.6042552
6545,1681190665.6321824
6973,1681190665.6361732
7413,1681190665.638168
7757,1681190665.6421578
8033,1681190665.6461477
9305,1681190665.650137
9649,1681190665.6551218
11681,1681190665.6950197
11833,1681190665.6990092
12037,1681190665.7010047
12501,1681190665.7039967
12665,1681190665.7079864
12889,1681190665.7099814
13161,1681190665.7129729
13205,1681190665.7149677
13417,1681190665.7179601
14629,1681190665.7299287
15045,1681190665.7359133
16209,1681190665.7399035
16461,1681190665.7428954
17233,1681190665.7508743
17405,1681190665.7528691
17793,1681190665.7568595
18857,1681190665.7738147
19177,1681190665.7768085
19677,1681190665.7887757
19885,1681190665.7927651
20453,1681190665.8037374
21137,1681190665.8117156
22045,1681190665.817701
22857,1681190665.820692
23241,1681190665.8237402
23289,1681190665.8276746
23869,1681190665.8326619
23885,1681190665.8346584
24065,1681190665.8486197
24217,1681190665.8526099
24781,1681190665.8595915
25045,1681190665.8645782
25385,1681190665.8675704
26589,1681190665.8965135
26793,1681190665.8995314
27177,1681190665.9034762
27285,1681190665.9074662
27729,1681190665.9124515
27813,1681190665.9154458
27949,1681190665.9184384
28817,1681190665.9234235
29453,1681190665.9294097
30389,1681190665.9324014
30413,1681190665.9353938
30585,1681190665.9393833
30889,1681190665.9414217
31249,1681190665.9583323
32161,1681190665.975288
32265,1681190665.9782803
32277,1681190665.9802747
32417,1681190665.983267
33025,1681190665.987308
33313,1681190665.9902492
33405,1681190665.9932427
34301,1681190666.0191739
34713,1681190666.0221667
35097,1681190666.025158
35437,1681190666.0291479
36381,1681190666.0341358
36741,1681190666.0371265
36869,1681190666.0391226
37513,1681190666.0451076
37969,1681190666.048133
38193,1681190666.0510902
38717,1681190666.055082
39045,1681190666.0600686
40109,1681190666.0650551
40477,1681190666.070041
41141,1681190666.0989656
41345,1681190666.101959
41793,1681190666.1059484
42165,1681190666.107943
42645,1681190666.1129308
42857,1681190666.115923
43237,1681190666.12091
43909,1681190666.1239023
44857,1681190666.1488373
45129,1681190666.1518302
45629,1681190666.155819
45809,1681190666.1588106
46093,1681190666.175767
46669,1681190666.1797554
47253,1681190666.192742
47293,1681190666.1957166
47521,1681190666.1987069
47885,1681190666.2016995
48481,1681190666.2076833
48717,1681190666.2106757
49025,1681190666.2366087
49289,1681190666.2395997
50353,1681190666.2455835
50453,1681190666.2485757
50533,1681190666.2515695
50881,1681190666.2545612
50921,1681190666.2565558
51061,1681190666.2615433
51137,1681190666.2635367
51373,1681190666.2665305
51521,1681190666.2685254
51865,1681190666.283485
52049,1681190666.2874758
52077,1681190666.2904675
52553,1681190666.2934601
52597,1681190666.295456
54509,1681190666.3044317
55061,1681190666.307424
55181,1681190666.3104155
55217,1681190666.3134084
55497,1681190666.315403
55921,1681190666.3183937
56245,1681190666.3323903
56321,1681190666.335351
56865,1681190666.3383422
57737,1681190666.3443635
58285,1681190666.3493135
58489,1681190666.3523057
58529,1681190666.3553317
58605,1681190666.3572934
58685,1681190666.360286
59489,1681190666.3752484
59769,1681190666.3792367
59877,1681190666.383227
60105,1681190666.387215
60389,1681190666.391204
60741,1681190666.3941984
60793,1681190666.3971906
60869,1681190666.3991854
61153,1681190666.4101548
61773,1681190666.4141443
62177,1681190666.4191327
62737,1681190666.4221237
63305,1681190666.42811
63329,1681190666.4301026
63913,1681190666.433095
63989,1681190666.436121
64341,1681190666.4410746
65177,1681190666.4819677
1709,1681190666.5029137
1937,1681190666.5059054
2305,1681190666.507902
4089,1681190666.5188727
5165,1681190666.5218647
6417,1681190666.5258548
6473,1681190666.5278497
6745,1681190666.5318382
6925,1681190666.5348303
6957,1681190666.536828
7293,1681190666.5597665
7365,1681190666.562759
7497,1681190666.5647545
7293,1681190666.5926802
8085,1681190666.5976667
8673,1681190666.6255937
9777,1681190666.6365676
9885,1681190666.6445465
10053,1681190666.6545208
10229,1681190666.6585095
10677,1681190666.677461
10813,1681190666.6884313
11389,1681190666.698406
11889,1681190666.7193508
12781,1681190666.734311
12977,1681190666.7402952
13257,1681190666.7502701
13285,1681190666.7542586
13853,1681190666.781188
15029,1681190666.7861755
15781,1681190666.7891676
17889,1681190666.8183787
18929,1681190666.8233669
19581,1681190666.827356
19713,1681190666.8323426
19733,1681190666.835335
19997,1681190666.838326
20349,1681190666.8602688
20557,1681190666.8642578
21209,1681190666.869243
21261,1681190666.8712397
21333,1681190666.8732343
21937,1681190666.8762252
22213,1681190666.8792186
22433,1681190666.8822103
23157,1681190666.8891933
24057,1681190666.8931828
24173,1681190666.8980343
24537,1681190666.9010289
25997,1681190666.9070148
26325,1681190666.9239702
26601,1681190666.9289577
26841,1681190666.9339452
26889,1681190666.9369695
26913,1681190666.9399745
26969,1681190666.9439197
27321,1681190666.9694612
27389,1681190666.9785001
27609,1681190666.9884224
27733,1681190666.9953935
27789,1681190667.00238
27849,1681190667.0192952
28117,1681190667.033259
29885,1681190667.0672002
30081,1681190667.0721817
30169,1681190667.0761728
30529,1681190667.0836818
31393,1681190667.0946546
31949,1681190667.098642
31997,1681190667.101636
32109,1681190667.1036646
32157,1681190667.1066227
32357,1681190667.1096146
33109,1681190667.1155987
33121,1681190667.1182337
33745,1681190667.120231
33885,1681190667.1222262
34125,1681190667.1242619
34733,1681190667.1292088
35249,1681190667.1555462
35677,1681190667.1655207
35961,1681190667.1734986
36461,1681190667.1854653
36885,1681190667.1904519
36997,1681190667.195439
37437,1681190667.2014525
37473,1681190667.2074122
37953,1681190667.2123964
38009,1681190667.2193766
38445,1681190667.2233672
38873,1681190667.2273562
38933,1681190667.2313704
39093,1681190667.2386205
39249,1681190667.242612
40177,1681190667.2475963
40417,1681190667.250619
40873,1681190667.2535808
41113,1681190667.2556098
41413,1681190667.2595668
41837,1681190667.261562
41961,1681190667.264553
42249,1681190667.2968853
42517,1681190667.3048637
44249,1681190667.3467548
44937,1681190667.3517406
45149,1681190667.3557298
45217,1681190667.35872
45537,1681190667.3627107
45577,1681190667.3657033
45641,1681190667.3686962
46669,1681190667.394628
46941,1681190667.3976178
47557,1681190667.4065955
47605,1681190667.4115841
47613,1681190667.4155717
47821,1681190667.4185636
49245,1681190667.4325268
49537,1681190667.4365168
50281,1681190667.4395103
50313,1681190667.4435034
50345,1681190667.4474893
51145,1681190667.4604561
51537,1681190667.4634478
52333,1681190667.469232
52381,1681190667.471824
52645,1681190667.4738567
52721,1681190667.4778137
52857,1681190667.4798355
53209,1681190667.482798
53269,1681190667.4857905
53497,1681190667.489782
54485,1681190667.5213604
54597,1681190667.5293465
54969,1681190667.5383205
54993,1681190667.5472968
55097,1681190667.5572767
55141,1681190667.5672464
55281,1681190667.5742235
55333,1681190667.5813801
55697,1681190667.5864177
55713,1681190667.5893674
55769,1681190667.5923572
55829,1681190667.5953636
55925,1681190667.5993392
56161,1681190667.6043284
56233,1681190667.6073527
57817,1681190667.6298416
57937,1681190667.633847
58757,1681190667.6398137
58985,1681190667.6438043
59033,1681190667.6517837
60317,1681190667.664747
61581,1681190667.6737244
62289,1681190667.6777182
62365,1681190667.6827033
62549,1681190667.6866899
62585,1681190667.6906807
62609,1681190667.6946743
63069,1681190667.7287111
63105,1681190667.7357411
63133,1681190667.74268
63869,1681190667.7526562
63885,1681190667.7596328
64433,1681190667.7706034
64437,1681190667.7775934
64533,1681190667.7846072
64661,1681190667.7895536
65529,1681190667.822031
1141,1681190667.8389766
1213,1681190667.844004
2389,1681190667.8629355
3325,1681190667.8669262
3465,1681190667.8699174
3553,1681190667.8719468
3781,1681190667.8759036
3869,1681190667.881888
4369,1681190667.8857741
4481,1681190667.889179
6093,1681190667.9265945
6885,1681190668.451109
6973,1681190668.454013
7301,1681190668.457529
8325,1681190668.4625375
8413,1681190668.4645505
8529,1681190668.4672081
8601,1681190668.469244
8913,1681190668.471819
9265,1681190668.4746706
9521,1681190668.478535
9561,1681190668.4805725
10433,1681190668.5001798
10453,1681190668.5033855
11017,1681190668.529446
11477,1681190668.5323386
11581,1681190668.535372
12349,1681190668.5401113
12689,1681190668.5426912
12969,1681190668.5457158
13113,1681190668.550457
14293,1681190668.5597768
14301,1681190668.5627694
14517,1681190668.5647652
14585,1681190668.5668023
15405,1681190668.5698023
15457,1681190668.5727794
15685,1681190668.5948088
16381,1681190668.6010666
17581,1681190668.6252582
17997,1681190668.6282566
18229,1681190668.6423273
20057,1681190668.6859155
20161,1681190668.6889217
20361,1681190668.6913004
20861,1681190668.6942909
21057,1681190668.696689
21805,1681190668.7004006
21857,1681190668.7029898
21877,1681190668.7055836
21977,1681190668.7076285
22201,1681190668.7108061
22221,1681190668.7128391
22637,1681190668.732592
22861,1681190668.7356288
23257,1681190668.7416039
23609,1681190668.7465985
24729,1681190668.7651796
24741,1681190668.767178
24777,1681190668.7705717
24785,1681190668.7733593
25313,1681190668.7778497
26017,1681190668.8097625
26233,1681190668.8147547
26477,1681190668.8179398
26817,1681190668.8215964
26893,1681190668.824666
27113,1681190668.8518715
27513,1681190668.8558595
28641,1681190668.8728654
29361,1681190668.8791034
29393,1681190668.881766
29533,1681190668.8837645
29733,1681190668.8867555
29749,1681190668.8897018
30309,1681190668.8936963
30817,1681190668.926207
30997,1681190668.9321904
31357,1681190668.9523685
31953,1681190668.9677157
32617,1681190668.9827795
32773,1681190668.9859672
33141,1681190669.014969
33921,1681190669.0219467
34557,1681190669.0445557
34901,1681190669.0480566
34901,1681190669.0623188
35341,1681190669.0656173
35997,1681190669.0954616
36729,1681190669.103277
37145,1681190669.1105878
37357,1681190669.1145802
38009,1681190669.1177073
38341,1681190669.1207023
38669,1681190669.1246946
38853,1681190669.1280644
38941,1681190669.1304996
39109,1681190669.1600695
39301,1681190669.1660523
39389,1681190669.1713243
39973,1681190669.2006445
39993,1681190669.2055836
40085,1681190669.2144287
40441,1681190669.2181187
40633,1681190669.2225604
42049,1681190669.2552845
42285,1681190669.2602751
44297,1681190669.2691035
44601,1681190669.2721412
44769,1681190669.2760897
46153,1681190669.2800455
46501,1681190669.283041
47281,1681190669.3090067
47353,1681190669.311001
47641,1681190669.3141766
48729,1681190669.3168523
49117,1681190669.3197572
49633,1681190669.3225508
49729,1681190669.3252206
49929,1681190669.3281999
50073,1681190669.3308947
50377,1681190669.3462803
50773,1681190669.3492756
50773,1681190669.3552604
50773,1681190669.3582513
51177,1681190669.3622413
51697,1681190669.366232
52173,1681190669.3850741
52393,1681190669.3881445
52625,1681190669.3905845
53273,1681190669.4033957
53361,1681190669.4053907
54029,1681190669.4083827
54501,1681190669.435311
54609,1681190669.4383044
55181,1681190669.4432914
55893,1681190669.446371
56653,1681190669.4508035
56957,1681190669.453713
57249,1681190669.4571507
57353,1681190669.4604447
57625,1681190669.4630847
57701,1681190669.4655905
59549,1681190669.4713764
59657,1681190669.4743714
59881,1681190669.4773648
59897,1681190669.4802468
61121,1681190669.493778
61385,1681190669.4966154
61857,1681190669.4990835
62021,1681190669.5119588
62361,1681190669.5144055
62897,1681190669.5176141
62929,1681190669.5206091
63001,1681190669.52318
63325,1681190669.5275605
63881,1681190669.530026
63953,1681190669.5328305
63325,1681190669.5368223
64389,1681190669.540813
64809,1681190669.5446036
64945,1681190669.547598
225,1681190669.5728455
545,1681190669.575834
853,1681190669.5787876
1245,1681190669.5812666
1589,1681190669.585141
1861,1681190669.5877192
1977,1681190669.5897174
225,1681190669.5927088
2173,1681190669.5957196
2305,1681190669.597718
4349,1681190669.6095657
4709,1681190669.6145513
4757,1681190669.616999
4925,1681190669.6196754
5013,1681190669.6221435
5197,1681190669.6245155
5417,1681190669.6285045
6229,1681190669.6314974
6489,1681190669.655357
6917,1681190669.6593423
6941,1681190669.663332
9057,1681190669.7025657
9157,1681190669.7065544
9233,1681190669.7105448
10541,1681190669.7183976
11109,1681190669.7213926
11857,1681190669.7243845
12229,1681190669.7283754
12357,1681190669.733793
12693,1681190669.7362447
12913,1681190669.7391667
13125,1681190669.7585478
13617,1681190669.7625368
13873,1681190669.7655306
13953,1681190669.7695193
15137,1681190669.7765396
15493,1681190669.781509
15657,1681190669.7837296
17545,1681190669.7927117
17573,1681190669.7957013
17721,1681190669.79825
17981,1681190669.8012447
18581,1681190669.8200457
18977,1681190669.822475
19061,1681190669.8245153
19157,1681190669.82926
19649,1681190669.8313017
19765,1681190669.8342502
19901,1681190669.8372414
20441,1681190669.852832
20501,1681190669.8558588
20505,1681190669.857861
20537,1681190669.8613532
20977,1681190669.8637645
21245,1681190669.8685517
21481,1681190669.871312
21737,1681190669.87358
21885,1681190669.8765757
22737,1681190669.8801806
23001,1681190669.883499
23413,1681190669.8875012
23441,1681190669.8904974
23617,1681190669.8934915
23645,1681190669.8974776
24265,1681190669.9030097
25681,1681190669.9089713
26949,1681190669.9164605
27721,1681190669.9209387
28061,1681190669.923823
28357,1681190669.9278166
28569,1681190669.9307535
30277,1681190669.9537146
30629,1681190669.9576397
30777,1681190669.960631
31037,1681190669.9643106
31437,1681190669.989093
31797,1681190669.9930804
31993,1681190669.9969208
32009,1681190670.0068812
32205,1681190670.0103393
32529,1681190670.013327
32965,1681190670.01582
33105,1681190670.0188105
33357,1681190670.0416977
33653,1681190670.0456843
34561,1681190670.0531147
34641,1681190670.0561554
34873,1681190670.058506
34981,1681190670.0620644
36217,1681190670.0750902
36329,1681190670.078085
39273,1681190670.087971
40589,1681190670.0910683
40725,1681190670.0950632
42493,1681190670.100047
42817,1681190670.130752
43985,1681190670.1397212
43997,1681190670.1447055
44133,1681190670.147698
44229,1681190670.1511693
44273,1681190670.1541457
44593,1681190670.157135
45125,1681190670.1601307
45233,1681190670.1641192
45257,1681190670.1661587
45485,1681190670.1941743
45637,1681190670.2001598
45829,1681190670.204148
46561,1681190670.2131195
47717,1681190670.2448049
47877,1681190670.2487936
49889,1681190670.2592626
49985,1681190670.2622545
50041,1681190670.265529
50237,1681190670.2675278
50249,1681190670.2705193
50349,1681190670.272952
50697,1681190670.275946
51337,1681190670.2790036
51585,1681190670.30148
52101,1681190670.3094616
52785,1681190670.3154435
53773,1681190670.3194318
54293,1681190670.3261685
54617,1681190670.3291721
54685,1681190670.3337815
55329,1681190670.3362293
56133,1681190670.3401048
56505,1681190670.3450634
57317,1681190670.3510363
57325,1681190670.3538089
58197,1681190670.3563771
58221,1681190670.3593721
58433,1681190670.3633637
59021,1681190670.3683486
60045,1681190670.3713682
60301,1681190670.3743324
60597,1681190670.3773255
61033,1681190670.3793213
61537,1681190670.3972747
61945,1681190670.401264
62121,1681190670.4301894
62389,1681190670.43318
62429,1681190670.4361715
63289,1681190670.4391649
63393,1681190670.4421587
63417,1681190670.4451494
64113,1681190670.4561193
64649,1681190670.4591115
64769,1681190670.4621046
65157,1681190670.4650967
65173,1681190670.4670906
65213,1681190670.469086
177,1681190670.4720778
657,1681190670.4790592
1833,1681190670.5089822
2041,1681190670.5120077
2125,1681190670.5140064
2453,1681190670.517012
2493,1681190670.5190098
2653,1681190670.5225677
2889,1681190670.5251153
3097,1681190670.5384912
3681,1681190670.5411031
4353,1681190670.554489
5717,1681190670.570569
5981,1681190670.5735967
6061,1681190670.6020863
6553,1681190670.6047497
6593,1681190670.6063848
8393,1681190670.62335
8433,1681190670.6263456
8625,1681190670.6283796
8841,1681190670.6311157
10117,1681190670.6333363
11125,1681190670.65724
13281,1681190670.6632366
13469,1681190670.6662185
13657,1681190670.6682148
13769,1681190670.6712067
13809,1681190670.6732006
14145,1681190670.6927397
14477,1681190670.6962547
15021,1681190670.7018821
15437,1681190670.7046819
15657,1681190670.7076783
16429,1681190670.7106898
16521,1681190670.7138503
16541,1681190670.7162652
16889,1681190670.7245877
17993,1681190670.7396173
18065,1681190670.7430496
19237,1681190670.7614038
19713,1681190670.7644544
19821,1681190670.767416
19825,1681190670.769806
19913,1681190670.7737956
20081,1681190670.7767885
20805,1681190670.779699
20961,1681190670.7826478
22017,1681190670.8170056
22321,1681190670.821001
22605,1681190670.8234825
22625,1681190670.8254867
23605,1681190670.8284724
23993,1681190670.8314643
24729,1681190670.834457
24813,1681190670.8364515
25073,1681190670.8414664
25297,1681190670.844431
25673,1681190670.8470356
25685,1681190670.8490596
26381,1681190670.8672059
27049,1681190670.8709211
27065,1681190670.8729925
27373,1681190670.8840985
27945,1681190670.8866425
27957,1681190670.8895786
28181,1681190670.8935726
28201,1681190670.8965626
28393,1681190670.9004765
28581,1681190670.9028919
29057,1681190670.9149034
29557,1681190670.917745
29657,1681190670.919318
29769,1681190670.9225252
30449,1681190670.9300718
30757,1681190670.9330652
31385,1681190670.9383135
31465,1681190670.94131
31757,1681190670.9443018
31817,1681190670.9463334
31953,1681190670.9483702
31757,1681190670.9523208
33185,1681190670.9564245
33441,1681190670.9594164
33985,1681190670.9619992
34125,1681190670.9639964
34497,1681190670.9769633
34505,1681190670.9799547
34597,1681190670.9829814
34601,1681190670.9855065
34605,1681190670.987838
35981,1681190670.9964042
36333,1681190670.9993985
36437,1681190671.0023918
36705,1681190671.0049262
36961,1681190671.0209687
37469,1681190671.0262053
37473,1681190671.029198
37477,1681190671.031519
37693,1681190671.034512
38069,1681190671.0408545
38433,1681190671.0432196
38461,1681190671.0452173
38825,1681190671.0479133
38993,1681190671.0503943
39201,1681190671.0531912
39293,1681190671.0555012
40313,1681190671.0604029
41029,1681190671.0637312
41081,1681190671.0664055
41333,1681190671.0708604
41361,1681190671.073004
42101,1681190671.0816767
42349,1681190671.0849564
42489,1681190671.0873103
42789,1681190671.0895703
42901,1681190671.0920467
43117,1681190671.0944703
42489,1681190671.1180139
42789,1681190671.121439
44573,1681190671.1250525
44753,1681190671.1280475
45345,1681190671.1330342
45877,1681190671.13606
46125,1681190671.1399863
46681,1681190671.142983
47297,1681190671.1469965
47497,1681190671.1500025
48001,1681190671.1529555
48581,1681190671.162116
48605,1681190671.1661065
48689,1681190671.1700957
48817,1681190671.1721294
49261,1681190671.1780758
49609,1681190671.1818812
49745,1681190671.1848757
50293,1681190671.1889791
50545,1681190671.1919746
50573,1681190671.1949663
50665,1681190671.1976147
51369,1681190671.2241073
51589,1681190671.2275949
51597,1681190671.229993
51725,1681190671.2324533
52421,1681190671.240277
52621,1681190671.2434196
52757,1681190671.2458467
52897,1681190671.2485092
52993,1681190671.2509222
54361,1681190671.2870803
55553,1681190671.2901993
55561,1681190671.2933261
55721,1681190671.295912
56193,1681190671.3229127
56641,1681190671.3255706
56825,1681190671.3286004
56857,1681190671.3325558
59805,1681190671.3445253
59885,1681190671.3495104
60081,1681190671.351507
60181,1681190671.3544981
60285,1681190671.3574913
60425,1681190671.360516
62165,1681190671.3797078
62369,1681190671.3946664
63529,1681190671.4036462
63777,1681190671.4056478
64097,1681190671.4086316
64209,1681190671.4116247
64533,1681190671.414617
65053,1681190671.4196045
65189,1681190671.4215984
441,1681190671.4255881
529,1681190671.4285805
561,1681190671.4306087
2093,1681190671.4728897
4161,1681190671.4768808
4481,1681190671.4798732
5301,1681190671.4976509
5949,1681190671.500643
6457,1681190671.5039685
7021,1681190671.5069733
8257,1681190671.50987
8797,1681190671.527224
9205,1681190671.5510857
9601,1681190671.5540345
10689,1681190671.5570302
10837,1681190671.5600367
10849,1681190671.562043
11185,1681190671.5650094
12437,1681190671.5991948
12705,1681190671.602188
12853,1681190671.604184
12901,1681190671.6073794
12965,1681190671.6103714
13521,1681190671.6133637
13577,1681190671.6153598
13793,1681190671.6183503
13893,1681190671.6213446
15305,1681190671.6343102
13521,1681190671.6373014
16285,1681190671.6631954
16593,1681190671.6661856
16621,1681190671.668181
17305,1681190671.6721725
17693,1681190671.6751618
18253,1681190671.7074668
18525,1681190671.711207
18701,1681190671.713232
19597,1681190671.7161477
19757,1681190671.719375
20705,1681190671.7392914
20753,1681190671.7422857
20757,1681190671.74475
22705,1681190671.7561827
22953,1681190671.7596226
22969,1681190671.7616637
22989,1681190671.7643106
23145,1681190671.7665672
23637,1681190671.7689517
24501,1681190671.7721496
24513,1681190671.7750673
24585,1681190671.7773857
25593,1681190671.792532
25681,1681190671.7953565
25729,1681190671.797647
26017,1681190671.8006394
26337,1681190671.8031995
26341,1681190671.805877
26417,1681190671.8085132
26505,1681190671.8108134
26973,1681190671.8132443
28669,1681190671.8329697
29021,1681190671.8358784
29213,1681190671.8386946
29489,1681190671.8415406
29673,1681190671.8445354
30017,1681190671.8485262
30333,1681190671.8510268
30525,1681190671.8530245
30773,1681190671.8560545
31157,1681190671.866986
32105,1681190671.873431
32529,1681190671.877
33941,1681190671.881021
34189,1681190671.8845568
34337,1681190671.8870146
34349,1681190671.8899724
34437,1681190671.8923004
34885,1681190671.911497
35125,1681190671.9184794
35293,1681190671.9208202
36137,1681190671.9231253
36325,1681190671.9261236
36365,1681190671.9321067
36581,1681190671.9349487
36721,1681190671.936947
37185,1681190671.9529421
37481,1681190671.955071
37765,1681190671.9571142
37813,1681190671.9604733
38081,1681190671.9636223
38665,1681190671.9665136
38913,1681190671.9694452
39413,1681190671.978468
39513,1681190671.9815476
39717,1681190671.9839494
39849,1681190671.9866095
40289,1681190671.9913046
40445,1681190671.9942992
40453,1681190671.9963343
40725,1681190671.9993296
41109,1681190672.0024347
41317,1681190672.0064292
41377,1681190672.0084229
42309,1681190672.02289
