receiver_window_size,tm
1024,1681190281.4395204
2048,1681190281.440559
1024,1681190281.452487
2048,1681190281.453488
1024,1681190281.4554806
2048,1681190281.456477
4096,1681190281.459469
2048,1681190281.4614632
1024,1681190281.4614632
2048,1681190281.4624612
1024,1681190281.4624612
2048,1681190281.4634593
1024,1681190281.4834068
2048,1681190281.4854062
1024,1681190281.4873967
2048,1681190281.5163221
1024,1681190281.5173197
2048,1681190281.520312
1024,1681190281.522307
2048,1681190281.5233045
1024,1681190281.5233045
2048,1681190281.5243015
1024,1681190281.5243015
2048,1681190281.5442514
1024,1681190281.5462468
2048,1681190281.547242
1024,1681190281.547242
2048,1681190281.5492399
1024,1681190281.5512335
2048,1681190281.5522308
1024,1681190281.5532289
2048,1681190281.556221
1024,1681190281.556221
2048,1681190281.5632029
1024,1681190281.5642004
2048,1681190281.5661945
1024,1681190281.5661945
2048,1681190281.5681891
1024,1681190281.5691862
2048,1681190281.570184
1024,1681190281.570184
2048,1681190281.5711808
1024,1681190281.5741725
2048,1681190281.6060908
1024,1681190281.6110778
2048,1681190281.612077
1024,1681190281.6150687
2048,1681190281.6170635
1024,1681190281.6180682
2048,1681190281.619058
1024,1681190281.6200552
2048,1681190281.6240463
1024,1681190281.6250484
2048,1681190281.6250484
1024,1681190281.6260412
2048,1681190281.6260412
1024,1681190281.627038
2048,1681190281.627038
1024,1681190281.627038
2048,1681190281.6370149
1024,1681190281.6539679
2048,1681190281.6560028
1024,1681190281.6560028
2048,1681190281.6569605
1024,1681190281.6579566
2048,1681190281.658992
1024,1681190281.6599514
2048,1681190281.660949
1024,1681190281.660949
2048,1681190281.6629457
1024,1681190281.6649752
2048,1681190281.6679308
1024,1681190281.6679308
2048,1681190281.66893
4096,1681190281.6699257
2048,1681190281.6709242
1024,1681190281.6719263
2048,1681190281.6719263
1024,1681190281.6719263
2048,1681190281.6719263
1024,1681190281.6729193
2048,1681190281.6739154
1024,1681190281.6739154
2048,1681190281.6739154
1024,1681190281.6739154
2048,1681190281.6759102
1024,1681190281.6759102
2048,1681190281.6769075
4096,1681190281.685926
2048,1681190281.6878796
1024,1681190281.6888776
2048,1681190281.7018926
1024,1681190281.7068307
2048,1681190281.7337625
1024,1681190281.7357557
2048,1681190281.7397501
1024,1681190281.7397501
2048,1681190281.7427397
1024,1681190281.7427397
2048,1681190281.7467277
1024,1681190281.747725
2048,1681190281.755705
1024,1681190281.755705
2048,1681190281.7567027
1024,1681190281.7567027
2048,1681190281.7576995
1024,1681190281.7576995
2048,1681190281.7586973
1024,1681190281.7586973
2048,1681190281.7596946
4096,1681190281.7596946
2048,1681190281.7606916
4096,1681190281.7606916
2048,1681190281.7616897
1024,1681190281.7656786
2048,1681190281.766678
1024,1681190281.7676837
2048,1681190281.7686744
1024,1681190281.7696702
2048,1681190281.7736595
1024,1681190281.7736595
2048,1681190281.7746572
1024,1681190281.796643
2048,1681190281.8195403
4096,1681190281.8205402
2048,1681190281.8435223
4096,1681190281.8444762
2048,1681190281.8474677
1024,1681190281.8484657
2048,1681190281.8753974
4096,1681190281.876395
2048,1681190281.8803844
4096,1681190281.8813822
2048,1681190282.3960557
1024,1681190282.397053
2048,1681190282.401042
4096,1681190282.4040327
8192,1681190282.4050303
16384,1681190282.4249818
32768,1681190282.440938
16384,1681190282.4469223
8192,1681190282.4479191
4096,1681190282.4479191
8192,1681190282.4479191
4096,1681190282.4489167
8192,1681190282.4489167
16384,1681190282.4499152
8192,1681190282.4499152
4096,1681190282.450912
8192,1681190282.451909
4096,1681190282.4529066
2048,1681190282.4568996
4096,1681190282.4578965
8192,1681190282.458891
16384,1681190282.4618845
8192,1681190282.4628808
4096,1681190282.4628808
2048,1681190282.4638782
4096,1681190282.4638782
2048,1681190282.4648752
1024,1681190282.465875
2048,1681190282.4728549
4096,1681190282.4758513
8192,1681190282.477842
16384,1681190282.477842
8192,1681190282.47884
4096,1681190282.47884
8192,1681190282.4798384
4096,1681190282.4798384
2048,1681190282.4808345
4096,1681190282.481832
8192,1681190282.481832
4096,1681190282.4828293
8192,1681190282.4828293
4096,1681190282.4838476
8192,1681190282.4848244
4096,1681190282.4848244
8192,1681190282.4848244
4096,1681190282.485823
2048,1681190282.486819
1024,1681190282.486819
2048,1681190282.488814
4096,1681190282.4898114
8192,1681190282.4898114
16384,1681190282.4908092
32768,1681190282.5017803
16384,1681190282.5067675
8192,1681190282.5067675
16384,1681190282.5077653
8192,1681190282.5317037
16384,1681190282.5327013
32768,1681190282.5356934
16384,1681190282.5815754
8192,1681190282.5825727
4096,1681190282.5825727
2048,1681190282.5835702
4096,1681190282.5845675
8192,1681190282.5855649
4096,1681190282.6105015
8192,1681190282.6114986
16384,1681190282.612497
32768,1681190282.6134932
16384,1681190282.6623662
8192,1681190282.6623662
4096,1681190282.6633651
8192,1681190282.6633651
4096,1681190282.6633651
8192,1681190282.664361
4096,1681190282.6653585
8192,1681190282.6673536
16384,1681190282.668352
32768,1681190282.668352
16384,1681190282.6783261
8192,1681190282.6783261
16384,1681190282.679322
32768,1681190282.6803207
16384,1681190282.6813178
8192,1681190282.6813178
4096,1681190282.6823163
2048,1681190282.683313
1024,1681190282.68431
2048,1681190282.68431
4096,1681190282.6853092
8192,1681190282.6863048
16384,1681190282.6863048
32768,1681190282.6883006
16384,1681190282.7272003
8192,1681190282.7281964
16384,1681190282.7281964
8192,1681190282.7281964
4096,1681190282.7301917
8192,1681190282.7321863
16384,1681190282.733185
32768,1681190282.733185
16384,1681190282.7351794
8192,1681190282.7351794
16384,1681190282.7361786
8192,1681190282.7371745
4096,1681190282.7371745
8192,1681190282.7371745
16384,1681190282.7381968
32768,1681190282.739168
16384,1681190282.7820966
32768,1681190282.783055
16384,1681190282.7840536
8192,1681190282.78505
4096,1681190282.7970786
8192,1681190282.7990518
16384,1681190282.800011
32768,1681190282.8130186
16384,1681190282.8269422
8192,1681190282.844897
16384,1681190282.8468928
8192,1681190282.8488867
4096,1681190282.8488867
2048,1681190282.8598585
4096,1681190282.8618536
8192,1681190282.8638484
16384,1681190282.864847
32768,1681190282.8658435
16384,1681190282.8897796
32768,1681190282.8917747
16384,1681190282.8927722
8192,1681190282.8927722
16384,1681190282.8937697
8192,1681190282.8937697
4096,1681190282.8947668
8192,1681190282.8967617
16384,1681190282.897759
32768,1681190282.9207013
16384,1681190282.9286811
32768,1681190282.929678
16384,1681190282.967628
32768,1681190282.9685776
16384,1681190282.9745626
8192,1681190282.97556
4096,1681190282.97556
8192,1681190282.9765573
4096,1681190282.9995575
2048,1681190283.0004957
1024,1681190283.0014925
2048,1681190283.0014925
4096,1681190283.002503
8192,1681190283.015505
4096,1681190283.0184817
2048,1681190283.0194454
1024,1681190283.0194454
2048,1681190283.020443
1024,1681190283.030417
2048,1681190283.0314186
4096,1681190283.0334113
8192,1681190283.0453799
4096,1681190283.052362
2048,1681190283.052362
4096,1681190283.0533593
2048,1681190283.0533593
1024,1681190283.0543566
2048,1681190283.0553544
1024,1681190283.0563514
2048,1681190283.0563514
4096,1681190283.0583472
8192,1681190283.0583472
16384,1681190283.0773416
8192,1681190283.0812876
4096,1681190283.0812876
8192,1681190283.0822847
4096,1681190283.0822847
8192,1681190283.083282
4096,1681190283.109215
8192,1681190283.1102133
4096,1681190283.1181922
2048,1681190283.1191895
1024,1681190283.1201873
2048,1681190283.1231792
1024,1681190283.1231792
2048,1681190283.1241767
4096,1681190283.1241767
2048,1681190283.125174
1024,1681190283.1261723
2048,1681190283.1271691
1024,1681190283.1401355
2048,1681190283.1421304
1024,1681190283.147151
2048,1681190283.147151
1024,1681190283.1501083
2048,1681190283.1511059
1024,1681190283.1511059
2048,1681190283.1511059
1024,1681190283.1521044
2048,1681190283.17106
1024,1681190283.1740484
2048,1681190283.1740484
1024,1681190283.1760418
2048,1681190283.177039
1024,1681190283.1860614
2048,1681190283.1870134
1024,1681190283.1890075
2048,1681190283.1900055
1024,1681190283.1900055
2048,1681190283.1929975
4096,1681190283.1929975
2048,1681190283.1939962
1024,1681190283.1949923
2048,1681190283.1969876
1024,1681190283.197985
2048,1681190283.197985
1024,1681190283.1989822
2048,1681190283.1989822
1024,1681190283.2010233
2048,1681190283.2029755
1024,1681190283.2029755
2048,1681190283.2059655
1024,1681190283.206963
2048,1681190283.2109532
4096,1681190283.2119505
2048,1681190283.213945
1024,1681190283.213945
2048,1681190283.23589
1024,1681190283.23589
2048,1681190283.237883
1024,1681190283.237883
2048,1681190283.2388809
1024,1681190283.239879
2048,1681190283.239879
1024,1681190283.2408757
2048,1681190283.24287
1024,1681190283.2438679
2048,1681190283.2448654
4096,1681190283.2478566
2048,1681190283.2508538
1024,1681190283.2508538
2048,1681190283.2518475
1024,1681190283.2518475
2048,1681190283.2558355
1024,1681190283.2558355
2048,1681190283.2568347
1024,1681190283.263816
2048,1681190283.2688036
1024,1681190283.2688036
2048,1681190283.2698011
1024,1681190283.2698011
2048,1681190283.270798
1024,1681190283.294772
2048,1681190283.313688
1024,1681190283.314685
2048,1681190283.315683
1024,1681190283.3166797
2048,1681190283.3166797
1024,1681190283.3406177
2048,1681190283.3406177
1024,1681190283.3575733
2048,1681190283.3725352
1024,1681190283.3735325
2048,1681190283.3745303
1024,1681190283.3745303
2048,1681190283.3795168
1024,1681190283.3795168
2048,1681190283.3795168
1024,1681190283.3845065
2048,1681190283.3874967
4096,1681190283.3904896
2048,1681190283.3914862
1024,1681190283.3914862
2048,1681190283.392483
1024,1681190283.392483
2048,1681190283.3934813
1024,1681190283.3934813
2048,1681190283.3954751
1024,1681190283.3964734
2048,1681190283.3974705
1024,1681190283.3984685
2048,1681190283.4004657
1024,1681190283.4014618
2048,1681190283.4214113
1024,1681190283.423417
2048,1681190283.426398
1024,1681190283.426398
2048,1681190283.4483387
1024,1681190283.4563181
2048,1681190283.4603095
1024,1681190283.4603095
2048,1681190283.4603095
1024,1681190283.4613066
2048,1681190283.4623032
1024,1681190283.4633007
2048,1681190283.4952183
1024,1681190283.4982111
2048,1681190283.499209
1024,1681190283.5071874
2048,1681190283.5091825
1024,1681190283.5091825
2048,1681190283.5091825
1024,1681190283.5091825
2048,1681190283.5251417
1024,1681190283.527137
2048,1681190283.527137
1024,1681190283.5291314
2048,1681190283.530129
1024,1681190283.530129
2048,1681190283.5321233
1024,1681190283.5321233
2048,1681190283.5381079
1024,1681190283.5401034
2048,1681190283.5420985
1024,1681190283.5430949
2048,1681190283.5440924
4096,1681190283.5450897
2048,1681190283.5450897
4096,1681190283.5460877
2048,1681190283.5460877
4096,1681190283.5460877
2048,1681190283.5560617
1024,1681190283.557059
2048,1681190283.558056
1024,1681190283.558056
2048,1681190283.5710225
1024,1681190283.5750127
2048,1681190283.5760102
1024,1681190283.578005
2048,1681190283.5790026
1024,1681190283.5799997
2048,1681190283.5809984
1024,1681190283.6029422
2048,1681190283.6059344
1024,1681190283.6059344
2048,1681190283.6069305
4096,1681190283.607928
2048,1681190283.608925
4096,1681190283.608925
2048,1681190283.608925
1024,1681190283.6099238
2048,1681190283.6119177
1024,1681190283.6119177
2048,1681190283.6129148
1024,1681190283.613913
2048,1681190283.632864
1024,1681190283.6368532
2048,1681190283.6398454
1024,1681190283.6408439
2048,1681190283.6408439
4096,1681190283.6418402
2048,1681190283.6418402
4096,1681190283.6428375
2048,1681190283.6428375
4096,1681190283.6428375
8192,1681190283.643835
4096,1681190283.643835
2048,1681190283.6448326
1024,1681190283.6448326
2048,1681190283.6628263
1024,1681190283.6647825
2048,1681190283.665785
1024,1681190283.6667771
2048,1681190283.6687715
1024,1681190283.6787956
2048,1681190283.68074
1024,1681190283.68074
2048,1681190283.6847296
1024,1681190283.6867244
2048,1681190283.7097163
1024,1681190283.7126586
2048,1681190283.7126586
1024,1681190283.7146528
2048,1681190283.7166474
1024,1681190283.7166474
2048,1681190283.7416205
1024,1681190283.7425802
2048,1681190283.743578
1024,1681190283.7445772
2048,1681190283.7445772
1024,1681190283.7455735
2048,1681190283.7774901
1024,1681190283.7794867
2048,1681190283.781481
1024,1681190283.781481
2048,1681190283.8223748
1024,1681190283.8244033
2048,1681190283.8244033
1024,1681190283.8253672
2048,1681190283.8533328
1024,1681190283.8542922
2048,1681190283.8552897
1024,1681190283.8582814
2048,1681190283.8642695
1024,1681190283.8652668
2048,1681190283.8672607
1024,1681190283.8682585
2048,1681190283.8822734
1024,1681190283.8872426
2048,1681190283.8892024
1024,1681190283.8931932
2048,1681190283.8951867
1024,1681190283.8961859
2048,1681190283.9141912
4096,1681190283.9161708
2048,1681190284.4308467
1024,1681190284.4318025
2048,1681190284.4318025
4096,1681190284.4337993
8192,1681190284.434795
16384,1681190284.434795
32768,1681190284.4477646
16384,1681190284.5036173
8192,1681190284.5046148
4096,1681190284.5385761
8192,1681190284.5395246
16384,1681190284.5405223
32768,1681190284.5415199
16384,1681190284.542517
32768,1681190284.542517
16384,1681190284.543516
8192,1681190284.543516
4096,1681190284.5455093
8192,1681190284.5455093
4096,1681190284.5564811
8192,1681190284.557479
4096,1681190284.5584757
2048,1681190284.5594735
1024,1681190284.5604722
2048,1681190284.5604722
4096,1681190284.5624666
8192,1681190284.5634675
16384,1681190284.5644617
32768,1681190284.5644617
16384,1681190284.565459
32768,1681190284.566456
16384,1681190284.566456
8192,1681190284.5674536
4096,1681190284.569449
2048,1681190284.569449
4096,1681190284.5704465
2048,1681190284.5704465
1024,1681190284.5714428
2048,1681190284.5714428
1024,1681190284.5883996
2048,1681190284.5953822
4096,1681190284.5983746
8192,1681190284.5983746
16384,1681190284.5993707
32768,1681190284.5993707
16384,1681190284.6263022
8192,1681190284.6263022
4096,1681190284.6272995
8192,1681190284.6282961
16384,1681190284.6292937
32768,1681190284.6292937
16384,1681190284.697163
32768,1681190284.698118
16384,1681190284.7240503
8192,1681190284.7250473
4096,1681190284.726044
8192,1681190284.726044
4096,1681190284.7270412
8192,1681190284.7270412
4096,1681190284.7280383
8192,1681190284.7280383
4096,1681190284.7440424
8192,1681190284.7449949
4096,1681190284.7459924
2048,1681190284.7469897
4096,1681190284.7469897
2048,1681190284.7469897
1024,1681190284.7479892
2048,1681190284.7479892
1024,1681190284.7489848
2048,1681190284.7499843
4096,1681190284.7529783
8192,1681190284.7539804
16384,1681190284.755967
32768,1681190284.755967
16384,1681190284.7589605
8192,1681190284.7589605
16384,1681190284.7599576
8192,1681190284.761953
4096,1681190284.761953
2048,1681190284.7629502
1024,1681190284.7649448
2048,1681190284.765943
4096,1681190284.7709298
8192,1681190284.7709298
16384,1681190284.771927
32768,1681190284.7729247
16384,1681190284.8118227
8192,1681190284.8128202
16384,1681190284.8138182
32768,1681190284.8138182
16384,1681190284.8148162
32768,1681190284.8148162
16384,1681190284.8148162
32768,1681190284.8158133
16384,1681190284.8168106
8192,1681190284.8168106
4096,1681190284.81781
8192,1681190284.818805
16384,1681190284.820802
8192,1681190284.8217993
4096,1681190284.8357627
8192,1681190284.8377583
16384,1681190284.839755
32768,1681190284.8407714
16384,1681190284.8557134
8192,1681190284.8577137
4096,1681190284.8577137
2048,1681190284.8677235
4096,1681190284.87167
8192,1681190284.8736649
16384,1681190284.874662
32768,1681190284.874662
16384,1681190284.9165528
32768,1681190284.9185472
16384,1681190284.9305162
32768,1681190284.932511
16384,1681190284.936501
8192,1681190284.936501
4096,1681190284.9374986
2048,1681190284.9384964
4096,1681190284.939496
8192,1681190284.9404924
16384,1681190284.9604406
8192,1681190284.9664252
4096,1681190284.9674344
8192,1681190284.9694226
4096,1681190284.9704154
2048,1681190284.9714139
4096,1681190284.974405
8192,1681190284.9764004
16384,1681190284.977398
32768,1681190284.9923584
16384,1681190285.0402358
8192,1681190285.0422301
4096,1681190285.0432274
2048,1681190285.0432274
4096,1681190285.045222
8192,1681190285.0462198
16384,1681190285.0711691
8192,1681190285.080132
4096,1681190285.0811293
2048,1681190285.1020844
4096,1681190285.1040704
8192,1681190285.1050677
16384,1681190285.1050677
32768,1681190285.106065
16384,1681190285.240761
32768,1681190285.2437084
16384,1681190285.246735
8192,1681190285.2476995
16384,1681190285.2476995
8192,1681190285.248697
16384,1681190285.248697
32768,1681190285.2716365
16384,1681190285.2776213
8192,1681190285.2776213
4096,1681190285.2786186
8192,1681190285.2786186
16384,1681190285.2796166
32768,1681190285.2806134
16384,1681190285.3095405
32768,1681190285.3095405
